,106,71,44,2,34,63,39,12,87,49,43,60,9,110,82,36,21,97,65,95,37,83,19,8
0,5.53922176361084,5.354323387145996,5.425252914428711,0.520275890827179,4.343943119049072,3.090444564819336,5.181334972381592,3.8692033290863037,5.713990211486816,5.727044582366943,5.976568222045898,2.3537933826446533,3.6803417205810547,5.056520462036133,5.088517665863037,5.241666793823242,0.6743207573890686,3.8361759185791016,2.284207820892334,3.5226845741271973,5.70322847366333,4.625402927398682,5.453062534332275,4.346106052398682
1,4.657081127166748,2.4315452575683594,2.2326831817626953,-2.5383694171905518,-0.35677188634872437,-0.43255123496055603,1.570570707321167,0.6017550230026245,4.693857192993164,3.910867691040039,2.6644678115844727,-0.678770899772644,0.4947051703929901,4.909393310546875,1.3257180452346802,1.6601719856262207,-1.8352926969528198,1.1149847507476807,-1.252549409866333,2.552173614501953,2.220158100128174,2.01183819770813,5.36906623840332,0.23173832893371582
2,2.2456278800964355,-0.291136234998703,0.12128573656082153,-3.33742618560791,-1.232136607170105,-2.420053482055664,-0.7800278663635254,-0.006327331066131592,2.7510299682617188,1.7484428882598877,-0.566673994064331,-2.2739040851593018,0.10100626945495605,-0.1367933452129364,-1.513066291809082,0.010366082191467285,-3.550410747528076,-1.8901759386062622,-2.917762517929077,-1.5425312519073486,-1.2063318490982056,-0.9192084670066833,4.6506500244140625,-0.4912126064300537
3,0.8053553104400635,-2.769943952560425,-1.243761420249939,-5.533520698547363,-3.0580015182495117,-3.373631715774536,-1.8683547973632812,-2.621701717376709,0.36416661739349365,-0.23228096961975098,-1.13540780544281,-3.437483549118042,-2.5532591342926025,0.29604798555374146,-2.107358694076538,-1.9300439357757568,-4.824636459350586,-2.1938467025756836,-4.139399528503418,-1.3123195171356201,-1.4922373294830322,-1.6614505052566528,2.088672637939453,-2.8369486331939697
4,-1.7576125860214233,-5.821177959442139,-4.325716018676758,-7.29945182800293,-5.621574401855469,-5.343059539794922,-4.6691060066223145,-5.720803260803223,-2.585167407989502,-3.3799614906311035,-3.8395562171936035,-5.594857215881348,-5.734838485717773,-3.8756070137023926,-4.68693208694458,-4.898070812225342,-6.717759132385254,-4.587778091430664,-6.008968353271484,-4.0617289543151855,-4.151403427124023,-3.950709581375122,-2.2294089794158936,-5.700960159301758
5,-2.1983118057250977,-6.019658088684082,-3.257122039794922,-6.901602745056152,-4.8783392906188965,-5.496891975402832,-4.068980693817139,-4.847992420196533,-2.195855140686035,-2.3740429878234863,-3.4070515632629395,-5.6017351150512695,-4.762975692749023,-4.908074855804443,-4.40443754196167,-3.884383201599121,-6.6863203048706055,-5.039585113525391,-6.00051212310791,-4.8560791015625,-3.936277151107788,-4.246122360229492,-1.11040198802948,-4.858804225921631
6,0.00700002908706665,-6.167703628540039,-2.002082347869873,-6.949888706207275,-4.806949138641357,-5.69746208190918,-2.9265780448913574,-4.497933387756348,0.2736002206802368,-0.1210736632347107,-1.2868807315826416,-5.8079938888549805,-4.402629852294922,-5.051819324493408,-3.6673707962036133,-3.1780343055725098,-6.906805038452148,-5.313030242919922,-5.957907676696777,-4.994812965393066,-2.345179557800293,-3.270282506942749,0.672639012336731,-4.610525131225586
7,-0.6646197438240051,-4.912492752075195,-0.22129225730895996,-6.260346412658691,-3.8332207202911377,-5.059686660766602,-1.1535478830337524,-3.4487557411193848,0.5000133514404297,1.101858377456665,0.13227421045303345,-5.218740463256836,-3.522860050201416,-5.129092216491699,-2.441882610321045,-1.6354117393493652,-5.9644341468811035,-5.027015686035156,-5.15260124206543,-4.828309059143066,-1.0633337497711182,-2.6446681022644043,1.6951895952224731,-3.597259283065796
8,0.5058205127716064,-3.8975839614868164,-0.6744924187660217,-4.853410720825195,-1.8426223993301392,-4.118436813354492,-1.3145904541015625,-1.362658977508545,0.35832422971725464,0.8414424061775208,-0.6362937688827515,-4.03734016418457,-1.137609601020813,-4.096126556396484,-1.7825955152511597,-0.993485152721405,-4.679171562194824,-3.4465599060058594,-3.769008159637451,-3.4026784896850586,-1.3288769721984863,-1.4293125867843628,1.6352627277374268,-1.5412182807922363
